ExperimentID;Network;Section;Element;@timestamp;p
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:29.460";-25.5375
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:29.610";-38.3586
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:29.760";-55.3926
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:29.910";-73.6069
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:30.060";-87.9139
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:30.210";-95.4794
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:30.360";-96.9349
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:30.510";-94.2478
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:30.660";-88.803
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:30.810";-81.8782
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:30.960";-75.7217
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:31.110";-72.6145
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:31.260";-72.4695
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:31.410";-72.052
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:31.560";-67.3281
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:31.710";-56.7071
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:31.860";-41.7819
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:32.010";-25.0822
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:32.160";-7.68685
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:32.310";10.7336
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:32.460";30.0089
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:32.610";48.326
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:32.760";63.3217
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:32.910";74.1606
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:33.060";82.2633
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:33.210";89.9733
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:33.360";98.6161
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:33.510";107.653
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:33.660";115.197
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:33.810";119.107
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:33.960";118.104
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:34.110";112.727
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:34.260";105.65
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:34.410";100.544
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:34.560";99.5909
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:34.710";101.474
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:34.860";101.913
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:35.010";96.7255
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:35.160";84.8416
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:35.310";68.6474
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:35.460";51.5701
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:35.610";35.4235
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:35.760";19.915
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:35.910";4.26873
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:36.060";-11.1195
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:36.210";-24.7159
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:36.360";-35.3106
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:36.510";-43.2598
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:36.660";-50.2562
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:36.810";-57.8575
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:36.960";-66.0716
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:37.110";-73.1479
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:37.260";-76.7304
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:37.410";-75.5516
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:37.560";-70.4861
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:37.710";-64.1749
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:37.860";-59.3654
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:38.010";-57.0677
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:38.160";-55.8776
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:38.310";-53.0085
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:38.460";-46.2263
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:38.610";-35.1714
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:38.760";-21.1653
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:38.910";-5.96049
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:39.060";9.32713
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:39.210";24.3121
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:39.360";38.7447
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:39.510";52.077
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:39.660";63.6436
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:39.810";73.1518
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:39.960";80.903
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:40.110";87.5243
